S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;-0,1;0,06632653061224489;0;0;0;None;Quadratic;FALSE;Normal;0,65089514362625778;1,500987786653496;-1,327273558228484;TRUE;Minimized
5;1;0;1;0;-0,1;0,07142857142857142;0;0;0;None;Quadratic;FALSE;Normal;0,45956361992284656;1,380628007563194;-1,152803661494949;TRUE;Minimized
5;1;0;1;0;-0,1;0,07653061224489795;0;0;0;None;Quadratic;FALSE;Normal;0,74997358256950974;1,368596272563423;-1,194533587659302;TRUE;Minimized
5;1;0;1;0;-0,1;0,08163265306122448;0;0;0;None;Quadratic;FALSE;Normal;0,91911470773629844;1,447582155414924;-1,234047046673534;TRUE;Minimized
5;1;0;1;0;-0,1;0,08673469387755102;0;0;0;None;Quadratic;FALSE;Normal;0,43019099067896605;1,387242495995616;-1,142472258674168;TRUE;Minimized
5;1;0;1;0;-0,1;0,09183673469387754;0;0;0;None;Quadratic;FALSE;Normal;0,41010524844750762;1,347023492343884;-1,219326197108192;TRUE;Minimized
5;1;0;1;0;-0,1;0,09693877551020408;0;0;0;None;Quadratic;FALSE;Normal;0,11358374753035605;1,678467716631588;-1,247555303485734;TRUE;Minimized
5;1;0;1;0;-0,1;0,10204081632653060;0;0;0;None;Quadratic;FALSE;Normal;0,12554213730618358;1,748899046617961;-1,041238346678953;TRUE;Minimized
5;1;0;1;0;-0,1;0,10714285714285714;0;0;0;None;Quadratic;FALSE;Normal;0,04210191918537021;1,458980337503155;-1,111209103074752;TRUE;Minimized
5;1;0;1;0;-0,1;0,11224489795918366;0;0;0;None;Quadratic;FALSE;Normal;0,24239046708680689;1,809508484661339;-1,302439468873773;TRUE;Minimized
5;1;0;1;0;-0,1;0,11734693877551020;0;0;0;None;Quadratic;FALSE;Normal;0,37895977078005672;1,510516062574060;-1,145474037800694;TRUE;Minimized
5;1;0;1;0;-0,1;0,12244897959183673;0;0;0;None;Quadratic;FALSE;Normal;0,90973472362384200;1,434755614805294;-1,281306811153110;TRUE;Minimized
5;1;0;1;0;-0,1;0,12755102040816327;0;0;0;None;Quadratic;FALSE;Normal;0,67759406543336809;1,327832588780959;-0,688928015051481;TRUE;Minimized
5;1;0;1;0;-0,1;0,13265306122448978;0;0;0;None;Quadratic;FALSE;Normal;0,78397883172146976;1,596930480415747;-0,932159002065727;TRUE;Minimized
5;1;0;1;0;-0,1;0,13775510204081631;0;0;0;None;Quadratic;FALSE;Normal;0,76998479058966041;1,376126243513480;-1,123240156059264;TRUE;Minimized
5;1;0;1;0;-0,1;0,14285714285714285;0;0;0;None;Quadratic;FALSE;Normal;0,73792890273034573;1,490493705254727;-0,960767574450642;TRUE;Minimized
5;1;0;1;0;-0,1;0,14795918367346939;0;0;0;None;Quadratic;FALSE;Normal;0,66286008362658322;1,392455602443220;-1,142871651656107;TRUE;Minimized
5;1;0;1;0;-0,1;0,15306122448979589;0;0;0;None;Quadratic;FALSE;Normal;0,52779137995094061;1,521031705695800;-1,228624889478980;TRUE;Minimized
5;1;0;1;0;-0,1;0,15816326530612243;0;0;0;None;Quadratic;FALSE;Normal;0,93361091567203403;1,460978876542083;-1,087003910693833;TRUE;Minimized
5;1;0;1;0;-0,1;0,16326530612244897;0;0;0;None;Quadratic;FALSE;Normal;0,79176467005163431;1,432036697869281;-1,227171698163775;TRUE;Minimized
5;1;0;1;0;-0,1;0,16836734693877550;0;0;0;None;Quadratic;FALSE;Normal;0,93051006249152124;1,145892786698556;-1,029332246888577;TRUE;Minimized
5;1;0;1;0;-0,1;0,17346938775510204;0;0;0;None;Quadratic;FALSE;Normal;0,08862603036686778;1,460580725598460;-1,123332775457138;TRUE;Minimized
5;1;0;1;0;-0,1;0,17857142857142855;0;0;0;None;Quadratic;FALSE;Normal;0,61660349252633750;1,563365918421255;-0,721485139213692;TRUE;Minimized
5;1;0;1;0;-0,1;0,18367346938775508;0;0;0;None;Quadratic;FALSE;Normal;0,15189956082031131;1,548687823893126;-1,090104709384297;TRUE;Minimized
5;1;0;1;0;-0,1;0,18877551020408162;0;0;0;None;Quadratic;FALSE;Normal;0,53415514575317502;2,075728299303589;-1,294518187237577;TRUE;Minimized
5;1;0;1;0;-0,1;0,19387755102040816;0;0;0;None;Quadratic;FALSE;Normal;0,53943514404818416;1,327424162538906;-0,676389103938554;TRUE;Minimized
5;1;0;1;0;-0,1;0,19897959183673466;0;0;0;None;Quadratic;FALSE;Normal;0,24865432851947844;1,326185838438073;-0,950111899659409;TRUE;Minimized
5;1;0;1;0;-0,1;0,20408163265306120;0;0;0;None;Quadratic;FALSE;Normal;0,69421166437678039;1,454990250114541;-0,686097663475993;TRUE;Minimized
5;1;0;1;0;-0,1;0,20918367346938774;0;0;0;None;Quadratic;FALSE;Normal;0,73744833795353770;1,500628387471329;-1,010477953146881;TRUE;Minimized
5;1;0;1;0;-0,1;0,21428571428571427;0;0;0;None;Quadratic;FALSE;Normal;0,79936987487599254;1,402225421080675;-1,114159532745005;TRUE;Minimized
5;1;0;1;0;-0,1;0,21938775510204081;0;0;0;None;Quadratic;FALSE;Normal;0,09700426016934216;2,554541997668250;-1,381220133085557;TRUE;Minimized
5;1;0;1;0;-0,1;0,22448979591836732;0;0;0;None;Quadratic;FALSE;Normal;0,08828061399981380;1,732204693432966;-1,360676752430610;TRUE;Minimized
5;1;0;1;0;-0,1;0,22959183673469385;0;0;0;None;Quadratic;FALSE;Normal;0,42858959850855172;1,707522024542278;-0,951505194891450;TRUE;Minimized
5;1;0;1;0;-0,1;0,23469387755102039;0;0;0;None;Quadratic;FALSE;Normal;0,35507067106664181;2,359001695115336;-0,909742719978224;TRUE;Minimized
5;1;0;1;0;-0,1;0,23979591836734693;0;0;0;None;Quadratic;FALSE;Normal;0,77437036647461355;1,457077449199079;-0,771971745929199;TRUE;Minimized
5;1;0;1;0;-0,1;0,24489795918367346;0;0;0;None;Quadratic;FALSE;Normal;0,70450479909777641;2,413714408765193;-1,132582669313021;TRUE;Minimized
5;1;0;1;0;-0,1;0,25000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,46408236771821976;1,292364079746495;-0,949088945803958;TRUE;Minimized
5;1;0;1;0;0,0;0,00000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,38269375357776880;1,000004214146618;-0,999995785853381;TRUE;Minimized
5;1;0;1;0;0,0;0,00510204081632653;0;0;0;None;Quadratic;FALSE;Normal;0,55478738853707910;1,004193901602796;-0,994289302324817;TRUE;Minimized
5;1;0;1;0;0,0;0,01020408163265306;0;0;0;None;Quadratic;FALSE;Normal;0,91651199548505247;1,023384636992288;-0,978217653969157;TRUE;Minimized
5;1;0;1;0;0,0;0,01530612244897959;0;0;0;None;Quadratic;FALSE;Normal;0,65889181988313794;1,006986609050090;-0,992909826322151;TRUE;Minimized
5;1;0;1;0;0,0;0,02040816326530612;0;0;0;None;Quadratic;FALSE;Normal;0,11115264985710382;1,015152534460643;-0,998137078340420;TRUE;Minimized
5;1;0;1;0;0,0;0,02551020408163265;0;0;0;None;Quadratic;FALSE;Normal;0,96319634770043194;1,030944139197398;-0,968362893596668;TRUE;Minimized
5;1;0;1;0;0,0;0,03061224489795918;0;0;0;None;Quadratic;FALSE;Normal;0,05225640488788486;1,038933887136344;-0,973596126247400;TRUE;Minimized
5;1;0;1;0;0,0;0,03571428571428571;0;0;0;None;Quadratic;FALSE;Normal;0,45508598932065070;1,023782969930606;-0,938831373280233;TRUE;Minimized
5;1;0;1;0;0,0;0,04081632653061224;0;0;0;None;Quadratic;FALSE;Normal;0,07927150558680296;1,053101852097021;-1,041439572141098;TRUE;Minimized
5;1;0;1;0;0,0;0,04591836734693877;0;0;0;None;Quadratic;FALSE;Normal;0,47049508150666952;1,032226064875002;-0,923931141579161;TRUE;Minimized
5;1;0;1;0;0,0;0,05102040816326530;0;0;0;None;Quadratic;FALSE;Normal;0,25526941474527121;1,086085859944971;-0,979063270643697;TRUE;Minimized
5;1;0;1;0;0,0;0,05612244897959183;0;0;0;None;Quadratic;FALSE;Normal;0,37311150622554123;1,064279365378533;-1,000423429454946;TRUE;Minimized
5;1;0;1;0;0,0;0,06122448979591837;0;0;0;None;Quadratic;FALSE;Normal;0,27680754661560059;1,030079141938084;-0,940189406648831;TRUE;Minimized
5;1;0;1;0;0,0;0,06632653061224489;0;0;0;None;Quadratic;FALSE;Normal;0,23015181091614068;1,062514220730835;-0,892183337813020;TRUE;Minimized
5;1;0;1;0;0,0;0,07142857142857142;0;0;0;None;Quadratic;FALSE;Normal;0,34455887437798083;1,123708312598474;-0,937099275462901;TRUE;Minimized
5;1;0;1;0;0,0;0,07653061224489795;0;0;0;None;Quadratic;FALSE;Normal;0,68992109457030892;1,096415968571829;-0,865830539073408;TRUE;Minimized
5;1;0;1;0;0,0;0,08163265306122448;0;0;0;None;Quadratic;FALSE;Normal;0,30289064417593181;1,243996539880555;-0,895964540194472;TRUE;Minimized
5;1;0;1;0;0,0;0,08673469387755102;0;0;0;None;Quadratic;FALSE;Normal;0,19407661724835634;1,084435334206648;-0,819099053345620;TRUE;Minimized
5;1;0;1;0;0,0;0,09183673469387754;0;0;0;None;Quadratic;FALSE;Normal;0,99179168068803847;1,054327231263659;-0,957798995206888;TRUE;Minimized
5;1;0;1;0;0,0;0,09693877551020408;0;0;0;None;Quadratic;FALSE;Normal;0,15673241694457829;1,045875227210304;-0,922868788187816;TRUE;Minimized
5;1;0;1;0;0,0;0,10204081632653060;0;0;0;None;Quadratic;FALSE;Normal;0,76158804935403168;1,050586669182556;-0,918980415547186;TRUE;Minimized
5;1;0;1;0;0,0;0,10714285714285714;0;0;0;None;Quadratic;FALSE;Normal;0,33580543962307274;1,105071009892277;-1,070507875809003;TRUE;Minimized
5;1;0;1;0;0,0;0,11224489795918366;0;0;0;None;Quadratic;FALSE;Normal;0,44551963917911053;1,157557340232007;-0,925864541046680;TRUE;Minimized
5;1;0;1;0;0,0;0,11734693877551020;0;0;0;None;Quadratic;FALSE;Normal;0,53421234851703048;1,135768907499375;-0,941062269969929;TRUE;Minimized
5;1;0;1;0;0,0;0,12244897959183673;0;0;0;None;Quadratic;FALSE;Normal;0,95082892361097038;1,082990374338323;-0,853059680483115;TRUE;Minimized
5;1;0;1;0;0,0;0,12755102040816327;0;0;0;None;Quadratic;FALSE;Normal;0,90926521248184144;0,962964153118508;-0,894191184539579;TRUE;Minimized
5;1;0;1;0;0,0;0,13265306122448978;0;0;0;None;Quadratic;FALSE;Normal;0,52562099415808916;0,886106619654930;-0,782354066985387;TRUE;Minimized
5;1;0;1;0;0,0;0,13775510204081631;0;0;0;None;Quadratic;FALSE;Normal;0,76235723705030978;1,121164605489149;-0,989192111392562;TRUE;Minimized
5;1;0;1;0;0,0;0,14285714285714285;0;0;0;None;Quadratic;FALSE;Normal;0,48436314030550420;1,458980337503155;-0,384486084972651;TRUE;Minimized
5;1;0;1;0;0,0;0,14795918367346939;0;0;0;None;Quadratic;FALSE;Normal;0,03127651801332831;1,198912900683305;-1,102333800397998;TRUE;Minimized
5;1;0;1;0;0,0;0,15306122448979589;0;0;0;None;Quadratic;FALSE;Normal;0,05604075244627893;0,909695022457256;-0,770045073426750;TRUE;Minimized
5;1;0;1;0;0,0;0,15816326530612243;0;0;0;None;Quadratic;FALSE;Normal;0,48332535754889250;1,021165515415871;-0,888901188673247;TRUE;Minimized
5;1;0;1;0;0,0;0,16326530612244897;0;0;0;None;Quadratic;FALSE;Normal;0,07381324004381895;1,436228196368350;-0,948974720442872;TRUE;Minimized
5;1;0;1;0;0,0;0,16836734693877550;0;0;0;None;Quadratic;FALSE;Normal;0,18664561887271702;1,085672669151010;-0,801380405284097;TRUE;Minimized
5;1;0;1;0;0,0;0,17346938775510204;0;0;0;None;Quadratic;FALSE;Normal;0,49183050473220646;1,646869351088895;-1,073474086278569;TRUE;Minimized
5;1;0;1;0;0,0;0,17857142857142855;0;0;0;None;Quadratic;FALSE;Normal;0,51874206610955298;1,467872741693433;-1,129778864134255;TRUE;Minimized
5;1;0;1;0;0,0;0,18367346938775508;0;0;0;None;Quadratic;FALSE;Normal;0,60868779732845724;1,352828122340978;-0,899373400970999;TRUE;Minimized
5;1;0;1;0;0,0;0,18877551020408162;0;0;0;None;Quadratic;FALSE;Normal;0,83085409551858902;1,004733276509069;-0,806003947809179;TRUE;Minimized
5;1;0;1;0;0,0;0,19387755102040816;0;0;0;None;Quadratic;FALSE;Normal;0,67781123402528465;1,461973896099604;-0,774343405893519;TRUE;Minimized
5;1;0;1;0;0,0;0,19897959183673466;0;0;0;None;Quadratic;FALSE;Normal;0,25553382420912385;1,007868932049628;-0,694600024970074;TRUE;Minimized
5;1;0;1;0;0,0;0,20408163265306120;0;0;0;None;Quadratic;FALSE;Normal;0,95389455044642091;1,386299343957909;-1,107081681888953;TRUE;Minimized
5;1;0;1;0;0,0;0,20918367346938774;0;0;0;None;Quadratic;FALSE;Normal;0,64211954129859805;1,061870771468643;-0,678314388976768;TRUE;Minimized
5;1;0;1;0;0,0;0,21428571428571427;0;0;0;None;Quadratic;FALSE;Normal;0,84825136768631637;1,393444227179654;-1,124085627666044;TRUE;Minimized
5;1;0;1;0;0,0;0,21938775510204081;0;0;0;None;Quadratic;FALSE;Normal;0,11298209382221103;1,232989087694590;-0,912788742370191;TRUE;Minimized
5;1;0;1;0;0,0;0,22448979591836732;0;0;0;None;Quadratic;FALSE;Normal;0,04851047927513719;1,324606077610346;-0,932976274339673;TRUE;Minimized
5;1;0;1;0;0,0;0,22959183673469385;0;0;0;None;Quadratic;FALSE;Normal;0,62986853416077793;1,219638253474512;-0,858970098067259;TRUE;Minimized
5;1;0;1;0;0,0;0,23469387755102039;0;0;0;None;Quadratic;FALSE;Normal;0,69315489195287228;0,997141376737522;-0,881717389323032;TRUE;Minimized
5;1;0;1;0;0,0;0,23979591836734693;0;0;0;None;Quadratic;FALSE;Normal;0,58156684809364378;2,343689541484291;-0,189583610563310;TRUE;Minimized
5;1;0;1;0;0,0;0,24489795918367346;0;0;0;None;Quadratic;FALSE;Normal;0,84969237190671265;1,394319271166044;-0,917641923613947;TRUE;Minimized
5;1;0;1;0;0,0;0,25000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,15795360482297838;1,154378288677008;-0,763485813504788;TRUE;Minimized
5;1;0;1;0;0,1;0,00000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,40125461760908365;0,840389061754119;-0,816057059777947;TRUE;Minimized
5;1;0;1;0;0,1;0,00510204081632653;0;0;0;None;Quadratic;FALSE;Normal;0,10017336439341307;0,815014328484832;-0,787446023337178;TRUE;Minimized
5;1;0;1;0;0,1;0,01020408163265306;0;0;0;None;Quadratic;FALSE;Normal;0,17620683903805912;0,815331946181709;-0,787863666157300;TRUE;Minimized
5;1;0;1;0;0,1;0,01530612244897959;0;0;0;None;Quadratic;FALSE;Normal;0,96965841250494123;0,811553782455397;-0,761813637107510;TRUE;Minimized
5;1;0;1;0;0,1;0,02040816326530612;0;0;0;None;Quadratic;FALSE;Normal;0,06037114816717803;0,862529429077418;-0,789455918940873;TRUE;Minimized
5;1;0;1;0;0,1;0,02551020408163265;0;0;0;None;Quadratic;FALSE;Normal;0,29480857565067708;0,855761406484296;-0,789922582404439;TRUE;Minimized
5;1;0;1;0;0,1;0,03061224489795918;0;0;0;None;Quadratic;FALSE;Normal;0,78634248208254576;0,833289809435352;-0,776996760114875;TRUE;Minimized
5;1;0;1;0;0,1;0,03571428571428571;0;0;0;None;Quadratic;FALSE;Normal;0,87062137015163898;0,856269672159886;-0,744577106456132;TRUE;Minimized
5;1;0;1;0;0,1;0,04081632653061224;0;0;0;None;Quadratic;FALSE;Normal;0,37534089176915586;0,868470668837645;-0,792044755839186;TRUE;Minimized
5;1;0;1;0;0,1;0,04591836734693877;0;0;0;None;Quadratic;FALSE;Normal;0,47235971619375050;0,835763284483390;-0,786046909309670;TRUE;Minimized
5;1;0;1;0;0,1;0,05102040816326530;0;0;0;None;Quadratic;FALSE;Normal;0,67101246071979403;0,816068084790518;-0,742267228575140;TRUE;Minimized
5;1;0;1;0;0,1;0,05612244897959183;0;0;0;None;Quadratic;FALSE;Normal;0,38688777782954276;0,871128668951641;-0,763563140607783;TRUE;Minimized
5;1;0;1;0;0,1;0,06122448979591837;0;0;0;None;Quadratic;FALSE;Normal;0,73872885643504560;0,869261424199976;-0,819357958234286;TRUE;Minimized
5;1;0;1;0;0,1;0,06632653061224489;0;0;0;None;Quadratic;FALSE;Normal;0,58676696196198463;0,901658733954207;-0,640927468628527;TRUE;Minimized
5;1;0;1;0;0,1;0,07142857142857142;0;0;0;None;Quadratic;FALSE;Normal;0,05197084322571754;0,907084496687574;-0,726469344253546;TRUE;Minimized
5;1;0;1;0;0,1;0,07653061224489795;0;0;0;None;Quadratic;FALSE;Normal;0,22146905399858952;0,901699437494743;-0,772491751792900;TRUE;Minimized
5;1;0;1;0;0,1;0,08163265306122448;0;0;0;None;Quadratic;FALSE;Normal;0,34414122160524130;0,887529442978029;-0,826551100489194;TRUE;Minimized
5;1;0;1;0;0,1;0,08673469387755102;0;0;0;None;Quadratic;FALSE;Normal;0,49751931964419782;0,819686994287260;-0,757988445352017;TRUE;Minimized
5;1;0;1;0;0,1;0,09183673469387754;0;0;0;None;Quadratic;FALSE;Normal;0,93496217252686620;0,880652610147890;-0,711322505532995;TRUE;Minimized
5;1;0;1;0;0,1;0,09693877551020408;0;0;0;None;Quadratic;FALSE;Normal;0,38795795198529959;0,914752781320632;-0,702699714201569;TRUE;Minimized
5;1;0;1;0;0,1;0,10204081632653060;0;0;0;None;Quadratic;FALSE;Normal;0,10483916196972132;0,901747457964317;-0,854929704604631;TRUE;Minimized
5;1;0;1;0;0,1;0,10714285714285714;0;0;0;None;Quadratic;FALSE;Normal;0,82248651073314250;0,872071067319911;-0,781639845580371;TRUE;Minimized
5;1;0;1;0;0,1;0,11224489795918366;0;0;0;None;Quadratic;FALSE;Normal;0,26522679417394102;0,994965660923495;-0,663821080125670;TRUE;Minimized
5;1;0;1;0;0,1;0,11734693877551020;0;0;0;None;Quadratic;FALSE;Normal;0,77684659603983164;0,848639036631158;-0,778624158892141;TRUE;Minimized
5;1;0;1;0;0,1;0,12244897959183673;0;0;0;None;Quadratic;FALSE;Normal;0,00807179091498256;0,754218500046448;-0,682617811887694;TRUE;Minimized
5;1;0;1;0;0,1;0,12755102040816327;0;0;0;None;Quadratic;FALSE;Normal;0,58766056410968304;0,793069967153277;-0,678667190429201;TRUE;Minimized
5;1;0;1;0;0,1;0,13265306122448978;0;0;0;None;Quadratic;FALSE;Normal;0,22885564691387117;0,866285301659062;-0,708665954719034;TRUE;Minimized
5;1;0;1;0;0,1;0,13775510204081631;0;0;0;None;Quadratic;FALSE;Normal;0,34136789245530963;0,905265161213205;-0,607297511735940;TRUE;Minimized
5;1;0;1;0;0,1;0,14285714285714285;0;0;0;None;Quadratic;FALSE;Normal;0,31196828675456345;0,901740141035278;-0,610880997028104;TRUE;Minimized
5;1;0;1;0;0,1;0,14795918367346939;0;0;0;None;Quadratic;FALSE;Normal;0,35893712379038334;0,900703373445586;-0,568353780831079;TRUE;Minimized
5;1;0;1;0;0,1;0,15306122448979589;0;0;0;None;Quadratic;FALSE;Normal;0,54531660210341215;0,826492844726405;-0,674482698080339;TRUE;Minimized
5;1;0;1;0;0,1;0,15816326530612243;0;0;0;None;Quadratic;FALSE;Normal;0,82494512712582946;0,901452105757771;-0,660471064997164;TRUE;Minimized
5;1;0;1;0;0,1;0,16326530612244897;0;0;0;None;Quadratic;FALSE;Normal;0,86368091986514628;0,906491996972241;-0,732024354891815;TRUE;Minimized
5;1;0;1;0;0,1;0,16836734693877550;0;0;0;None;Quadratic;FALSE;Normal;0,56621146458201110;0,949548572537744;-0,913350187910667;TRUE;Minimized
5;1;0;1;0;0,1;0,17346938775510204;0;0;0;None;Quadratic;FALSE;Normal;0,83294490212574601;0,962393096234243;-0,818708048652921;TRUE;Minimized
5;1;0;1;0;0,1;0,17857142857142855;0;0;0;None;Quadratic;FALSE;Normal;0,68633319600485265;0,901699437494743;-0,638757852900637;TRUE;Minimized
5;1;0;1;0;0,1;0,18367346938775508;0;0;0;None;Quadratic;FALSE;Normal;0,34845573082566261;0,964351122203247;-0,795239945356131;TRUE;Minimized
5;1;0;1;0;0,1;0,18877551020408162;0;0;0;None;Quadratic;FALSE;Normal;0,29574223724193871;1,148123756019968;-0,555719116324527;TRUE;Minimized
5;1;0;1;0;0,1;0,19387755102040816;0;0;0;None;Quadratic;FALSE;Normal;0,65134815010242164;0,784108945572420;-0,747849968635277;TRUE;Minimized
5;1;0;1;0;0,1;0,19897959183673466;0;0;0;None;Quadratic;FALSE;Normal;0,88115173485130072;1,027625535225490;-0,615800582765259;TRUE;Minimized
5;1;0;1;0;0,1;0,20408163265306120;0;0;0;None;Quadratic;FALSE;Normal;0,88783467537723482;0,758282033624049;-0,392042143794035;TRUE;Minimized
5;1;0;1;0;0,1;0,20918367346938774;0;0;0;None;Quadratic;FALSE;Normal;0,02148430561646819;1,073607473796442;-0,838729117930240;TRUE;Minimized
5;1;0;1;0;0,1;0,21428571428571427;0;0;0;None;Quadratic;FALSE;Normal;0,75004185736179352;0,892223432948292;-0,859866025154743;TRUE;Minimized
5;1;0;1;0;0,1;0,21938775510204081;0;0;0;None;Quadratic;FALSE;Normal;0,33981805364601314;0,901699437494743;-0,737089079639232;TRUE;Minimized
5;1;0;1;0;0,1;0,22448979591836732;0;0;0;None;Quadratic;FALSE;Normal;0,74248844338580966;0,888520951865847;-0,610476035662154;TRUE;Minimized
5;1;0;1;0;0,1;0,22959183673469385;0;0;0;None;Quadratic;FALSE;Normal;0,57193650491535664;0,988713638751174;-0,853841414018926;TRUE;Minimized
5;1;0;1;0;0,1;0,23469387755102039;0;0;0;None;Quadratic;FALSE;Normal;0,23915123590268195;0,928956857784689;-0,608478665435270;TRUE;Minimized
5;1;0;1;0;0,1;0,23979591836734693;0;0;0;None;Quadratic;FALSE;Normal;0,10849604150280356;0,918128697849459;-0,790656500862352;TRUE;Minimized
5;1;0;1;0;0,1;0,24489795918367346;0;0;0;None;Quadratic;FALSE;Normal;0,46624788711778820;0,906656272451487;-0,778984064603217;TRUE;Minimized
5;1;0;1;0;0,1;0,25000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,40348505275323987;0,940741590845399;-0,852477092060324;TRUE;Minimized
5;1;0;1;0;-0,1;0,00000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,69652025168761611;1,294665440756649;-1,223200735546011;TRUE;Minimized
5;1;0;1;0;-0,1;0,00510204081632653;0;0;0;None;Quadratic;FALSE;Normal;0,96186519088223577;1,284138114702478;-1,239295727919322;TRUE;Minimized
5;1;0;1;0;-0,1;0,01020408163265306;0;0;0;None;Quadratic;FALSE;Normal;0,92537110834382474;1,278346098412195;-1,250623593944527;TRUE;Minimized
5;1;0;1;0;-0,1;0,01530612244897959;0;0;0;None;Quadratic;FALSE;Normal;0,56635352876037359;1,322357353308211;-1,210948259058228;TRUE;Minimized
5;1;0;1;0;-0,1;0,02040816326530612;0;0;0;None;Quadratic;FALSE;Normal;0,45284202927723527;1,284983928007965;-1,195396886420960;TRUE;Minimized
5;1;0;1;0;-0,1;0,02551020408163265;0;0;0;None;Quadratic;FALSE;Normal;0,07106967875733972;1,260943529950586;-1,207972200991313;TRUE;Minimized
5;1;0;1;0;-0,1;0,03061224489795918;0;0;0;None;Quadratic;FALSE;Normal;0,87838057405315340;1,313604061838589;-1,246089850296737;TRUE;Minimized
5;1;0;1;0;-0,1;0,03571428571428571;0;0;0;None;Quadratic;FALSE;Normal;0,46132914279587567;1,290559733355253;-1,167417233498750;TRUE;Minimized
5;1;0;1;0;-0,1;0,04081632653061224;0;0;0;None;Quadratic;FALSE;Normal;0,05182603816501796;1,381217759808404;-1,183698093346844;TRUE;Minimized
5;1;0;1;0;-0,1;0,04591836734693877;0;0;0;None;Quadratic;FALSE;Normal;0,41798376874066889;1,322242687191155;-1,126775862612838;TRUE;Minimized
5;1;0;1;0;-0,1;0,05102040816326530;0;0;0;None;Quadratic;FALSE;Normal;0,77197478688322008;1,490115269086550;-1,048577584551506;TRUE;Minimized
5;1;0;1;0;-0,1;0,05612244897959183;0;0;0;None;Quadratic;FALSE;Normal;0,14170432835817337;1,257064004097574;-1,205147278793632;TRUE;Minimized
5;1;0;1;0;-0,1;0,06122448979591837;0;0;0;None;Quadratic;FALSE;Normal;0,74230905016884208;1,271541652442201;-1,189689942421945;TRUE;Minimized
5;1;0;1;0;-0,1;0,06632653061224489;0;0;0;None;Quadratic;FALSE;Normal;0,27178909163922071;1,347086161253977;-1,284149601013610;TRUE;Minimized
5;1;0;1;0;-0,1;0,07142857142857142;0;0;0;None;Quadratic;FALSE;Normal;0,39915452664718032;1,475704618361016;-1,228944610477180;TRUE;Minimized
5;1;0;1;0;-0,1;0,07653061224489795;0;0;0;None;Quadratic;FALSE;Normal;0,75689823343418539;1,323211690320634;-1,204988912208576;TRUE;Minimized
5;1;0;1;0;-0,1;0,08163265306122448;0;0;0;None;Quadratic;FALSE;Normal;0,89577173953875899;1,507282757965218;-1,226876949428336;TRUE;Minimized
5;1;0;1;0;-0,1;0,08673469387755102;0;0;0;None;Quadratic;FALSE;Normal;0,07298692548647523;1,474039839044881;-1,175712004357886;TRUE;Minimized
5;1;0;1;0;-0,1;0,09183673469387754;0;0;0;None;Quadratic;FALSE;Normal;0,30537835508584976;1,214383814429791;-1,117592640091556;TRUE;Minimized
5;1;0;1;0;-0,1;0,09693877551020408;0;0;0;None;Quadratic;FALSE;Normal;0,57991554541513324;1,246117974981073;-0,938533796152567;TRUE;Minimized
5;1;0;1;0;-0,1;0,10204081632653060;0;0;0;None;Quadratic;FALSE;Normal;0,13338835909962654;1,494665736848347;-1,092695418594641;TRUE;Minimized
5;1;0;1;0;-0,1;0,10714285714285714;0;0;0;None;Quadratic;FALSE;Normal;0,04472456756047904;1,341066788451960;-1,059884407087196;TRUE;Minimized
5;1;0;1;0;-0,1;0,11224489795918366;0;0;0;None;Quadratic;FALSE;Normal;0,40546306828036904;1,569150026941008;-1,457988312910947;TRUE;Minimized
5;1;0;1;0;-0,1;0,11734693877551020;0;0;0;None;Quadratic;FALSE;Normal;0,83805868332274258;1,606502239932356;-1,118417577758142;TRUE;Minimized
5;1;0;1;0;-0,1;0,12244897959183673;0;0;0;None;Quadratic;FALSE;Normal;0,84649437479674816;1,455729203221173;-1,237633105906943;TRUE;Minimized
5;1;0;1;0;-0,1;0,12755102040816327;0;0;0;None;Quadratic;FALSE;Normal;0,03899931348860264;1,458980337503155;-1,015091390654207;TRUE;Minimized
5;1;0;1;0;-0,1;0,13265306122448978;0;0;0;None;Quadratic;FALSE;Normal;0,91476037236861885;1,463109721586867;-0,912008901551088;TRUE;Minimized
5;1;0;1;0;-0,1;0,13775510204081631;0;0;0;None;Quadratic;FALSE;Normal;0,76506141433492303;1,459051693492689;-1,203245092931720;TRUE;Minimized
5;1;0;1;0;-0,1;0,14285714285714285;0;0;0;None;Quadratic;FALSE;Normal;0,80540099670179188;2,377136456482894;-1,106647979319802;TRUE;Minimized
5;1;0;1;0;-0,1;0,14795918367346939;0;0;0;None;Quadratic;FALSE;Normal;0,74565686983987689;1,412709737015031;-0,986362864474597;TRUE;Minimized
5;1;0;1;0;-0,1;0,15306122448979589;0;0;0;None;Quadratic;FALSE;Normal;0,39902817527763546;1,458980337503155;-0,964865061982701;TRUE;Minimized
