S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,50457348441705108;1,000002662366110;-0,99999733763388954;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,50457348441705108;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,33214873890392482;1,207356304598850;-0,86268030102460158;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,33214873890392482;1,000000000000000;1,74228048444699724;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,99594706203788519;1,032565182684711;-0,52098601516306831;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,99594706203788519;1,000000000000000;1,11708810731402464;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,32260666089132428;7,639320225002102;1,86697285867332941;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,32260666089132428;1,000000000000000;1,54212401038302982;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,43752881395630538;6,180380669697355;2,22250223828516047;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,43752881395630538;1,000000000000000;1,80812429786924533;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,30515734455548227;1,000013847583701;-0,99998615241629996;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,30515734455548227;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,42342575034126639;2,055547858576346;-0,90201332746447704;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,42342575034126639;1,000000000000000;1,54114709544867079;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,88143895496614277;1,477549217639676;-0,58201251157739575;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,88143895496614277;1,000000000000000;2,10356389160453761;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,76012555183842778;2,365036883445126;-1,17309310031700020;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,76012555183842778;1,000000000000000;2,22618047870732783;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,51345744403079152;2,365210813535745;0,32902305439719615;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,51345744403079152;1,000000000000000;4,43889493012247627;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,57690142607316375;0,999988791898407;-0,99998036993173189;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,57690142607316375;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,50395269948057830;0,901699437494743;-0,60007870107141925;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,50395269948057830;1,000000000000000;-0,27267899425284081;TRUE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,23664007126353681;1,884800195862423;-0,62014756141847938;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,23664007126353681;1,000000000000000;0,43814664538211140;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,55904824542813003;6,180718531566863;0,07044296774991025;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,55904824542813003;1,000000000000000;2,59361996168840347;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,12941044359467924;2,016261237511567;1,68658540732294471;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,12941044359467924;1,000000000000000;3,98977044114360613;FALSE;Carrying Capacity
