S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;Coexist;TargetAbd;Eigenvalue;Stable;Type
3;1;0;1;0;0,00;2,777777777777778;0;0;0;1,62192130113220e+37;-5,96558667997434e+35;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;1,05429980898657e+00;-1,05429578318050e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;1,21244306070932e+40;-7,11489938474882e+39;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;2,84842212907525e+24;-2,57284484697322e+24;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;1,56494582789578e+00;-1,56494578394016e+00;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,58056337331370e+41;-7,63932757443740e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;9,11147304232695e-01;-9,11147136681844e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;3,26347401226294e+40;-2,68601114831295e+40;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;2,16399044817247e+43;-1,20985816397079e+43;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;2,48366968806669e+37;-1,94645977645044e+36;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,34924895033075e+40;-4,57184738962117e+39;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;7,38512041945733e+00;-7,38512037587882e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;5,59585838297753e+40;-5,52074734168924e+40;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;7,68534702921915e+40;-2,43433570676532e+40;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,28523840705209e+00;-1,28523838281650e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;6,05847506264910e+08;-5,04933135824907e+08;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;8,99865484867452e-01;-7,77621436516523e-01;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;4,00932171529179e+40;-2,83931597033161e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;9,42295885303840e+39;-7,30175281835614e+39;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;2,46052263200559e+41;-2,39620161085716e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;1,11107003888424e+00;-1,11107002211559e+00;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;9,73693273886252e-01;-9,73671084145616e-01;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;7,59126629577053e+30;-4,58167989456049e+30;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,11477068604172e+00;-8,60491744385660e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;5,67561983567486e+00;-5,67561983283568e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;1,57333708572186e+37;-5,22672550881255e+36;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;1,83968366002297e+00;-1,83966839709347e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;5,84467817167601e+39;-2,33431180138783e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;6,46424421178754e+34;-3,00269235478290e+34;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;1,61360131171417e+41;-1,58905255757182e+41;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;2,87289359428619e-01;-2,87183503381495e-01;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;2,07407130996849e+41;-1,47193822481896e+41;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;5,35142024161916e+40;-3,43140198886263e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;1,56691864935777e+40;-1,29099110406613e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;1,01804371386038e+00;-7,02637194529520e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;1,89045233150898e+00;-7,67504491573212e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;1,32577513413585e+36;-7,04752297017873e+35;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,60570476834284e+41;-7,48782855225307e+40;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;2,14867632495340e+39;-1,32442103337574e+39;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;4,77602283557473e+40;-3,13734763101276e+40;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;1,08010790760455e+36;-1,07557824166569e+36;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;1,17411160316386e+00;-1,17411159792543e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;5,79712063705242e+41;-4,45963658291509e+41;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;1,24119815528406e+00;-1,24119815523497e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;6,86160034574419e+39;-4,71111587806596e+39;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,20974617970819e+40;-6,14768664355023e+39;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;1,85457107977192e+00;-1,85457104570717e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;3,52847130886830e+39;-3,29684101093840e+39;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,83367267313073e+28;-2,87538505592066e+27;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;1,25426495337995e+37;-1,13412828177337e+37;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,82965036608200e+00;-1,82965036574147e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;1,77821301305351e+42;-1,59452817746541e+42;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;1,78733452195256e+40;-1,16136216309217e+40;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;6,90899763628076e+43;-3,53724902149054e+43;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;1,73695084727167e-01;1,22740460074802e+00;FALSE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,87340976439047e+39;-6,92156607721478e+38;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;7,70721736205795e+42;-5,35066807819712e+42;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;6,35131569026270e+38;-5,15801916808404e+38;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;8,78191580273929e-01;-8,78188606709986e-01;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;1,06260200756134e+14;-7,32707658489894e+13;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;9,42345241300438e+42;-3,24704705073979e+42;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;1,36689989883903e+39;-1,31734548321805e+38;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;5,88994166616137e+42;-4,61230723835134e+42;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;7,08331497132543e-01;-3,84917342389301e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;9,97283535880610e-01;-9,96007502561968e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,45699563693124e-01;-1,45699560508977e-01;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;3,22874696472169e+24;-2,38557062139600e+24;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;3,75298537735117e+38;-3,61140072591741e+38;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,64740369814540e+00;-1,64740368662454e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;1,63403730578973e+00;-1,63403730449587e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;2,01771649629650e+40;-9,43090543935174e+39;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;1,74197298615968e+39;-8,43088218227738e+38;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;4,21093059116586e+39;-4,01929194916120e+39;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;2,28077990092737e+35;-9,22947729959209e+34;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;4,66271324360636e-01;-4,66271241810686e-01;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;8,49122156318641e-01;-8,49122095151234e-01;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;8,02322371996827e+41;-8,00837332506187e+41;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,34299045627117e+00;-1,34299045621681e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;3,39149234720666e+41;-3,38671933805792e+41;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;6,09104481345594e+43;-5,23137690024256e+43;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;7,50282832999453e-01;-3,23153913714301e-01;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;9,60829417969132e-01;-7,82976355145222e-01;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;5,74842498596496e+39;-5,24934741827382e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;1,01316442515725e+00;-1,01316441663737e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;1,63528318673532e+40;-1,62792540132365e+40;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;1,25931025242054e+41;-8,82793183653918e+40;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,23181630549225e+00;-1,23181630057019e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;3,66390154257038e+41;-2,02469516874735e+41;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;2,78070704993288e+41;-1,45163862780797e+41;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;3,95314240380987e-02;-3,95314044110149e-02;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;4,87708705043732e+38;-4,01400282992223e+38;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,11977885077896e+00;-1,11575185640732e+00;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;2,84010624269303e+35;-9,58220960849121e+34;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;3,48891196121111e-02;1,32642313887617e+00;FALSE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;1,87280791575089e-01;-1,87280591013731e-01;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,01180142514250e+00;-1,01180142119065e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;6,27263139541045e+41;-4,92013506556738e+41;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;6,68151372286548e+39;-6,65233316017595e+39;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;1,51520929529732e+00;-1,51520924386930e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;2,45896720018576e+31;-1,74218103436242e+31;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;1,15850441060712e+40;-7,15624350745644e+39;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;6,02097589464143e+37;-6,69102426161469e+36;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;1,34295194489392e+28;-1,19473923261545e+28;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;1,09081893758902e+35;-1,08654038740481e+35;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;2,82504460924741e+35;-1,70061170419606e+34;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,10995395447268e+00;-1,10995390534475e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;2,17413516423408e+39;-1,81976049557895e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;1,57934709837466e+41;-9,38582452687832e+40;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;9,41956008305734e-01;-9,41952228591309e-01;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,71238262473600e+26;-1,02811577176931e+26;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;1,61950445122148e+00;-1,61950444713732e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;1,17002160091889e+00;-1,17002159595539e+00;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;5,24742708362055e+26;-2,09614945975098e+26;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;1,24500965454385e+00;-1,24500937570520e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;1,07867897646830e+00;-8,82275519722601e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;9,12343801420774e-01;-9,12343784627343e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;1,01322516363097e+00;-1,01322512940529e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;1,47514929211273e+38;-9,51458324886658e+37;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;1,80349943632657e+00;-8,57709085486459e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;2,08312146090077e+43;-1,35066374620400e+43;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;2,90791441359971e+32;-1,80550470749775e+32;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;1,36291722347481e+00;-1,36291722190204e+00;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;9,99870684694641e-01;-9,99870673655703e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;1,47712857352170e+36;-8,97612507747075e+35;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;2,07253541113130e+39;-1,72827106220970e+39;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;1,35818677452058e+30;-6,88396060644741e+29;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;1,86633367106285e+00;-1,86633366942792e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;1,73731436393131e+00;-1,73731428759100e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;1,37749691283761e+38;-3,56636399226430e+37;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;9,21148668851281e-01;-9,21148668401613e-01;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;5,82778972007520e+36;-4,41363126366971e+36;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;2,21809072381540e+09;-6,86343921167687e+08;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;5,69040334366903e+40;-2,73143908833801e+40;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;8,38236614470265e+41;-6,80901566703396e+41;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;1,62556134434087e+41;-1,59463598003879e+41;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;3,02728434479196e+41;-2,48818027176197e+41;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;1,34986117467438e+38;-9,28925487299039e+37;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;3,98379769220453e+39;-2,86792479714300e+39;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;2,17111751837886e+00;-2,17111748062743e+00;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;1,67861678953772e+35;-1,23116246274346e+35;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,52324871944588e+00;-1,52324871865855e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;1,36605126422866e+00;-1,36605126211469e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;5,99511699758021e+38;-9,84976080748475e+37;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;1,03101333326780e+37;-7,12194338236373e+36;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;7,73163856635233e+42;-3,49538430800379e+42;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;7,22586812913767e+38;-1,77715474911196e+38;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,44880889831656e+01;-1,44880889381473e+01;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;6,46779086913071e-01;1,66252473421417e-01;FALSE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;7,90948730554471e-01;5,54988222509487e-01;FALSE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;7,92527664286504e-01;-7,92527663405108e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;1,55215672230076e+00;-1,55215668635474e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;1,47168231777910e+35;-1,32262630464232e+35;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;2,81625294474809e+36;-9,05912214666903e+35;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;6,97994235580222e+41;-5,36830465296662e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;1,05748611304896e+42;-7,03904083939943e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;3,78557299278421e+40;-3,75069915069083e+40;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,26236434304716e+37;-5,35662861362754e+36;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;1,48655649514574e+00;-1,48655649397153e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,12891483770446e+00;-1,12891436564728e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,12331692486932e+00;-1,12331690765745e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;4,45318463717725e+38;-4,08904324345742e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,34671448596830e+41;-1,14637806406987e+41;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;2,82399539589227e+40;-1,54606953618295e+40;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,06482426782358e+40;-1,03503335079332e+40;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;6,90899763628076e+43;-5,10383295502652e+43;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;2,12642839168102e+00;-2,12642821454460e+00;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;1,05881199997066e+41;-4,77694252140318e+40;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,70266994053015e+00;-1,70266993900539e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;7,56506148405345e+37;-2,33681449335270e+37;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;3,62919522639015e+41;-1,21368956457923e+41;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;7,53801575671148e+28;-3,25661148219984e+28;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;3,28463093729554e-01;-3,28463016101470e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;3,76576193226841e+40;-2,82777540924003e+40;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,38710350986067e+00;-1,38710348049487e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;5,39784084979565e+37;-5,33712731648129e+37;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;3,51612227656333e-01;-3,51612157005617e-01;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,08618192857114e+00;-1,08618192521954e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;1,57754253878785e+00;-1,57754252400780e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;6,83903258230868e-01;-6,83902857326758e-01;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;9,65482325600058e+36;-3,34283831875606e+36;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,89982037731106e+41;-1,61979184207057e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;2,24143339343890e+37;-2,07887005171639e+37;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;2,52062267719272e+00;-2,52062267034301e+00;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;8,83988952412499e+39;-7,21509296820531e+39;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;2,86336268475262e+38;-1,75529479835075e+38;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;3,23756913221179e+00;-3,05195706634842e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;1,33881400543022e+37;-9,43983226242063e+36;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;9,77497520206424e-01;-9,77488281439628e-01;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;4,02651645609911e+39;-3,26998594389088e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;1,80586151073129e+35;-9,23242610869003e+34;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;8,36220131923729e-01;-8,36220107441498e-01;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;4,42572799694063e+36;-3,27987124934318e+36;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;1,42292179648586e+00;-1,42292093758598e+00;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;3,28956730785454e+38;-3,15633591694381e+38;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;5,00971315411105e+38;-1,93656327763423e+38;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;4,95531575921873e+41;-4,55347991794064e+41;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;9,78254098817605e+38;-3,44244108319987e+38;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;4,79070598400681e+42;-4,73945963491113e+42;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;4,99008949018481e+35;-4,75975227742543e+35;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;4,32847036350437e+38;-2,70622081013007e+38;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,23088993408410e+40;-3,14333361615143e+39;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;8,30390321734616e-01;-8,30389966183792e-01;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;1,70917685876133e+00;-1,70917684857512e+00;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;9,25503835309130e-01;-9,25378037893082e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;2,43644855397361e+35;-1,19043175094519e+35;TRUE;Minimized
